event_time,ifo,peak_time,peak_time_ns,start_time,start_time_ns,duration,search,process_id,event_id,peak_frequency,central_freq,bandwidth,channel,amplitude,snr,confidence,chisq,chisq_dof,param_one_name,param_one_value,gravityspy_id,label,sample_type,url1,url2,url3,url4
1135587215.01367,H1,1135587215,13672113,1135587214,875000000,0.375,Omicron,0,17,89.6763687133789,828.265197753906,1588.2099609375,GDS-CALIB_STRAIN,5.09757019705318e-22,16.8971500396729,0,0,0,phase,0.21773,rwU9zwGSvi,Blip,train,https://panoptes-uploads.zooniverse.org/production/subject_location/64aaec96-c13e-4f35-a398-4b5c0eeb55f7.png,https://panoptes-uploads.zooniverse.org/production/subject_location/f9d2fb31-71b6-4b8e-a95a-15e6639ec6c5.png,https://panoptes-uploads.zooniverse.org/production/subject_location/c1d85cfb-9705-4923-b4a7-d16686964cda.png,https://panoptes-uploads.zooniverse.org/production/subject_location/beee7ed7-caa2-4cb2-947e-0db63791d76e.png
1134812746.375,L1,1134812746,375000000,1134812744,750000000,3.75,Omicron,0,84,10.3616895675659,2389.54907226562,4763.8740234375,GDS-CALIB_STRAIN,5.76561999248382e-19,20.4839706420898,0,0,0,phase,-2.37099,tIIztD3wqq,Low_Frequency_Lines,validation,https://panoptes-uploads.zooniverse.org/production/subject_location/b0263bd8-e1bf-4002-b0ee-aae3def108dd.png,https://panoptes-uploads.zooniverse.org/production/subject_location/63718b2a-06d6-41fb-a138-7019d1216330.png,https://panoptes-uploads.zooniverse.org/production/subject_location/a01d98a3-e025-4c5d-b182-64c7150230c4.png,https://panoptes-uploads.zooniverse.org/production/subject_location/04aa8bc7-4cc9-4497-a830-453e5a7580d9.png
1137025082.1875,L1,1137025082,187500000,1137025080,500000000,3.0,Omicron,0,17,11.5196599960327,1916.02404785156,3819.76293945312,GDS-CALIB_STRAIN,2.54940011619775e-19,19.4524803161621,0,0,0,phase,-0.10884,skoJSyuHvF,Low_Frequency_Lines,validation,https://panoptes-uploads.zooniverse.org/production/subject_location/2ae6506a-f7d6-46ba-907d-af0622a79e8e.png,https://panoptes-uploads.zooniverse.org/production/subject_location/35d888f4-3b17-4c6b-8696-73838130ef50.png,https://panoptes-uploads.zooniverse.org/production/subject_location/1b6acdd7-6229-42ea-a109-bad58f6ef8ac.png,https://panoptes-uploads.zooniverse.org/production/subject_location/ab962680-11d4-4c61-bcbc-f81cdee1a019.png
1136265275.875,L1,1136265275,875000000,1136265274,500000000,10.125,Omicron,0,55,11.1268701553345,3977.24145507812,7946.48291015625,GDS-CALIB_STRAIN,2.04364007279418e-18,57.0738906860352,0,0,0,phase,-1.76558,sMCKvgzdtJ,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/12639eec-8ce8-48a6-bbfc-f35e616ebc65.png,https://panoptes-uploads.zooniverse.org/production/subject_location/ea2ec4f0-d0c2-435a-9f9e-dacea09f6e97.png,https://panoptes-uploads.zooniverse.org/production/subject_location/7469465e-edf8-4be0-89b2-d3a01904c36d.png,https://panoptes-uploads.zooniverse.org/production/subject_location/22037c17-11c2-4f73-881d-39b2a38940b0.png
1128872537.67676,H1,1128872537,676757097,1128872537,62500000,0.734380006790161,Omicron,0,144,236.873245239258,257.079559326172,410.962768554688,GDS-CALIB_STRAIN,6.33679974478279e-23,10.7259502410889,0,0,0,phase,1.93637,NCDoFavPh6,Scratchy,train,https://panoptes-uploads.zooniverse.org/production/subject_location/64bcb083-7d85-4627-80f8-55f8406f2b14.png,https://panoptes-uploads.zooniverse.org/production/subject_location/1db49171-486f-422b-b658-99ae447bc95a.png,https://panoptes-uploads.zooniverse.org/production/subject_location/e66b596e-8060-4692-9f63-1e3e4d890ee2.png,https://panoptes-uploads.zooniverse.org/production/subject_location/c44939d0-d83a-45f9-abc2-86d091569245.png
1136278292.875,L1,1136278292,875000000,1136278291,750000000,4.59180021286011,Omicron,0,8,10.9304304122925,3867.87280273438,7720.521484375,GDS-CALIB_STRAIN,1.35498998236482e-18,15.5870304107666,0,0,0,phase,1.07295,rskDB1phbE,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/c808e56a-5e9b-45a1-934e-8f12467eb5d1.png,https://panoptes-uploads.zooniverse.org/production/subject_location/3f0f62b9-5590-46a8-b804-0af9ea3633c9.png,https://panoptes-uploads.zooniverse.org/production/subject_location/0e4fabb0-098e-4935-8c17-aeea97812c4c.png,https://panoptes-uploads.zooniverse.org/production/subject_location/c707b203-fff4-4a55-a17e-33e43ac8011a.png
1135503974.0625,L1,1135503974,62500000,1135503973,0,2.25,Omicron,0,42,10.7714099884033,3830.77514648438,7649.26513671875,GDS-CALIB_STRAIN,2.48798996902788e-19,13.9119901657104,0,0,0,phase,0.41414,reE0CISEqn,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/acec13c4-b6d7-453a-abcb-929fd6085ac4.png,https://panoptes-uploads.zooniverse.org/production/subject_location/d2d14d81-79f5-4017-9e16-527e60fa2c99.png,https://panoptes-uploads.zooniverse.org/production/subject_location/e2bed73e-445a-4ee1-afec-cf65f746154e.png,https://panoptes-uploads.zooniverse.org/production/subject_location/f19180cd-183b-4162-be9b-82bb4ca6d740.png
1131705493.375,L1,1131705493,375000000,1131705492,500000000,2.5,Omicron,0,2,11.3268299102783,2727.20825195312,5439.1923828125,GDS-CALIB_STRAIN,3.49384004292871e-19,11.2709999084473,0,0,0,phase,-0.11377,r0f4mfaKIp,Low_Frequency_Lines,validation,https://panoptes-uploads.zooniverse.org/production/subject_location/5c434ce6-356f-43e8-bc67-a4fdd75c0dd3.png,https://panoptes-uploads.zooniverse.org/production/subject_location/8b2ab481-9ccf-4d32-86b3-689870f081d6.png,https://panoptes-uploads.zooniverse.org/production/subject_location/def5bef4-85ac-4a87-8851-0e6bac8e8a3f.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5d1e8c3b-6500-4372-af27-c4cbd7ce4e95.png
1133206699.125,L1,1133206699,125000000,1133206698,0,1.75,Omicron,0,16,11.1268701553345,1601.81970214844,3181.97241210938,GDS-CALIB_STRAIN,1.67004999789283e-19,8.64632987976074,0,0,0,phase,-2.27566,pBXNSxuw4w,Low_Frequency_Lines,validation,https://panoptes-uploads.zooniverse.org/production/subject_location/c3691492-ab82-4ea0-b78d-3dda102ce812.png,https://panoptes-uploads.zooniverse.org/production/subject_location/99c98afa-7463-489d-bcd3-ece612622da8.png,https://panoptes-uploads.zooniverse.org/production/subject_location/6e89e4e2-857e-4c31-a5e4-f44ee81eec00.png,https://panoptes-uploads.zooniverse.org/production/subject_location/ea0b3ad8-b475-4b05-8622-ce604d7b11bd.png
1133208723.625,L1,1133208723,625000000,1133208722,675781011,1.5742199420929,Omicron,0,73,18.651029586792,1874.84167480469,3713.42993164062,GDS-CALIB_STRAIN,2.08279998883339e-21,8.36398983001709,0,0,0,phase,-2.88931,pOapz6cpRp,Low_Frequency_Lines,validation,https://panoptes-uploads.zooniverse.org/production/subject_location/dc16a710-a418-40c1-8bf1-6ac07cb0c3fc.png,https://panoptes-uploads.zooniverse.org/production/subject_location/af1faf3c-6e73-49f1-978d-2664d7808447.png,https://panoptes-uploads.zooniverse.org/production/subject_location/1a8612dd-7271-454b-9fc0-06dc158f49cc.png,https://panoptes-uploads.zooniverse.org/production/subject_location/ab1931c6-ce1d-44dc-a7dc-0de2f9898c69.png
1134806523.3125,L1,1134806523,312500000,1134806522,250000000,2.0,Omicron,0,14,11.5196599960327,1249.50207519531,2483.7802734375,GDS-CALIB_STRAIN,4.66081016600021e-19,32.2273101806641,0,0,0,phase,2.16281,odEVGHv7Rt,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/5d3d836b-ec8d-4e25-b0c2-7f07c908cd04.png,https://panoptes-uploads.zooniverse.org/production/subject_location/9e29c511-a769-425c-8bbf-391dfcbb09f5.png,https://panoptes-uploads.zooniverse.org/production/subject_location/a03aa746-c621-42c9-93ad-70656dc7b25a.png,https://panoptes-uploads.zooniverse.org/production/subject_location/dfd1ca54-e8b5-4ffd-9414-f065e8904a4b.png
1136286059.875,L1,1136286059,875000000,1136286058,250000000,5.25,Omicron,0,55,11.1268701553345,3457.9111328125,6907.822265625,GDS-CALIB_STRAIN,2.81156994486518e-18,32.9032402038574,0,0,0,phase,-2.7423,oVMV4EJz1Y,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/a8d836fa-bdbf-4e1d-94c6-c40ec67b07ff.png,https://panoptes-uploads.zooniverse.org/production/subject_location/fb207879-ab35-44f1-bebf-6f72aa7234e8.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5481f1ab-0b6e-4414-ae63-086f65001d4b.png,https://panoptes-uploads.zooniverse.org/production/subject_location/b682aa64-db38-4c50-b5b6-26037777e784.png
1130976363.14673,H1,1130976363,146728038,1130976363,109375000,0.109379999339581,Omicron,0,11,402.439422607422,1037.73474121094,1945.45593261719,GDS-CALIB_STRAIN,4.11056989919923e-22,24.3179397583008,0,0,0,phase,-3.02718,rtDJ0on6B5,Blip,train,https://panoptes-uploads.zooniverse.org/production/subject_location/8a032b5e-07c5-444c-aa4b-99b04871a8c3.png,https://panoptes-uploads.zooniverse.org/production/subject_location/ea1163ba-af0a-4ad8-a777-723a779fa0e2.png,https://panoptes-uploads.zooniverse.org/production/subject_location/b2939f3f-90b1-4928-9966-b8569a18bd14.png,https://panoptes-uploads.zooniverse.org/production/subject_location/6fed0e54-dae5-4df4-b951-564653b3759b.png
1136400234.375,L1,1136400234,375000000,1136400234,125000000,1.625,Omicron,0,0,10.3616895675659,3142.19067382812,6269.1572265625,GDS-CALIB_STRAIN,1.94374002265008e-19,10.2754602432251,0,0,0,phase,-2.83146,nLUYGatawW,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/bca7324b-8059-4a6c-bf9a-d14d6f59021d.png,https://panoptes-uploads.zooniverse.org/production/subject_location/472630c3-deaf-4200-962e-f5632dc56aa7.png,https://panoptes-uploads.zooniverse.org/production/subject_location/e65143f9-d098-4b4a-b0b7-23e5eb86122f.png,https://panoptes-uploads.zooniverse.org/production/subject_location/312db376-2c4a-460b-98b8-5ac4b8821f71.png
1131464688.625,L1,1131464688,625000000,1131464688,0,1.75,Omicron,0,59,11.1268701553345,3578.4892578125,7138.74169921875,GDS-CALIB_STRAIN,1.41760003256139e-19,9.39970016479492,0,0,0,phase,2.09053,lvPzJnHZKc,Low_Frequency_Lines,test,https://panoptes-uploads.zooniverse.org/production/subject_location/a6f0ab21-d2c7-4dbf-adb6-bb2a939d8463.png,https://panoptes-uploads.zooniverse.org/production/subject_location/c3c8d86f-0040-496c-ad89-fbffba3ddb4f.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5b61f1af-f8db-4186-8549-06f844020091.png,https://panoptes-uploads.zooniverse.org/production/subject_location/75e55b76-c510-4af2-9120-37857428d3c7.png
1133455836.1875,L1,1133455836,187500000,1133455835,500000000,1.5,Omicron,0,60,10.4157199859619,3235.97509765625,6453.794921875,GDS-CALIB_STRAIN,2.07409993902628e-19,8.77641010284424,0,0,0,phase,-1.57181,lfUNsdRBGN,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/08dad931-06eb-4c48-96f6-4423b77a4c56.png,https://panoptes-uploads.zooniverse.org/production/subject_location/0029bf73-cb23-4dae-98b5-a2f0ffd4cde5.png,https://panoptes-uploads.zooniverse.org/production/subject_location/de3b2fa0-68f1-4bfc-a0b4-fe7c8f237cf7.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5cd9e7e0-dbf0-4ae7-8435-a65bd36f3647.png
1137013923.375,L1,1137013923,375000000,1137013921,500000000,3.75,Omicron,0,8,10.3616895675659,2969.35791015625,5923.68896484375,GDS-CALIB_STRAIN,5.11404000120603e-19,14.6518602371216,0,0,0,phase,-0.38276,lZ5YtAuVTZ,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/27485f47-b775-4d32-b718-c1c58f14492c.png,https://panoptes-uploads.zooniverse.org/production/subject_location/7d4ead5b-8712-4ee0-badd-89998c8a0595.png,https://panoptes-uploads.zooniverse.org/production/subject_location/620c8fb7-9f17-497c-9c2b-82c5d6979185.png,https://panoptes-uploads.zooniverse.org/production/subject_location/90ed1b49-57fd-4902-b81e-a085f6a3e279.png
1133361211.3252,H1,1133361211,325195074,1133361211,187500000,0.375,Omicron,0,21,137.711486816406,294.661041259766,521.001647949219,GDS-CALIB_STRAIN,3.10921990593495e-22,35.812858581543,0,0,0,phase,-1.64183,rp8GL5IDVO,Blip,train,https://panoptes-uploads.zooniverse.org/production/subject_location/28f97059-6b50-45cc-acbc-b79ae26a87c1.png,https://panoptes-uploads.zooniverse.org/production/subject_location/bcb3e52a-9b4e-433a-90ef-91472c9011ce.png,https://panoptes-uploads.zooniverse.org/production/subject_location/495db83d-29aa-487e-a68a-ff5832341cb2.png,https://panoptes-uploads.zooniverse.org/production/subject_location/57cc9b5e-ff76-43e6-97fb-327166765574.png
1134279295.125,L1,1134279295,125000000,1134279294,500000000,1.5,Omicron,0,25,11.3268299102783,2820.39819335938,5619.6123046875,GDS-CALIB_STRAIN,1.49453997874407e-19,7.53102016448975,0,0,0,phase,0.00079,kdWShi5WYU,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/0f80e9ae-19b6-4d73-9bcf-354416e65f2c.png,https://panoptes-uploads.zooniverse.org/production/subject_location/8e9e5961-a154-4943-8baa-dc7ecd75dd70.png,https://panoptes-uploads.zooniverse.org/production/subject_location/1f413061-b644-4943-803d-4c9076b54bcd.png,https://panoptes-uploads.zooniverse.org/production/subject_location/8b0eb77b-099b-48ef-9fff-a51e5a279215.png
1131893017.875,L1,1131893017,875000000,1131893017,250000000,1.25,Omicron,0,22,11.3268299102783,11.697509765625,1.48742997646332,GDS-CALIB_STRAIN,2.49080005666508e-19,7.94301986694336,0,0,0,phase,1.89157,kbrJj1hdFP,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/028d7bb0-e5ce-4a18-bf1e-b939e14109a8.png,https://panoptes-uploads.zooniverse.org/production/subject_location/3ba08e61-ba72-405c-b059-a2ed2902b17b.png,https://panoptes-uploads.zooniverse.org/production/subject_location/2750a7b4-12e1-4cf4-8cad-e88e314685ac.png,https://panoptes-uploads.zooniverse.org/production/subject_location/523771ee-5850-4b3d-bc72-14644011ef8b.png
1132840237.125,L1,1132840237,125000000,1132840235,250000000,4.66650009155273,Omicron,0,71,10.5479097366333,2473.98120117188,4932.73828125,GDS-CALIB_STRAIN,3.19847995407411e-19,11.4255695343018,0,0,0,phase,2.0518,kWgQl6IjdW,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/1407da60-3934-462b-9d05-030614d401c6.png,https://panoptes-uploads.zooniverse.org/production/subject_location/73bbb51f-801e-4462-9677-91000ebdcd63.png,https://panoptes-uploads.zooniverse.org/production/subject_location/704ac692-3b38-4950-99b9-f2ae95b64b46.png,https://panoptes-uploads.zooniverse.org/production/subject_location/33b39419-1d93-4e6a-a81e-f4f04b76f752.png
1136206166.625,L1,1136206166,625000000,1136206164,687500000,7.3125,Omicron,0,1,10.1787700653076,3550.85278320312,7093.70556640625,GDS-CALIB_STRAIN,2.53820009070379e-19,17.159330368042,0,0,0,phase,-1.92314,kEKoxry6YH,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/b796af8b-d155-42c3-ab8b-10bc2be3b284.png,https://panoptes-uploads.zooniverse.org/production/subject_location/ba9abb01-1a51-4ada-95ee-3af2d3654da2.png,https://panoptes-uploads.zooniverse.org/production/subject_location/eb8dd453-25d9-4b98-8c29-fca456626ff5.png,https://panoptes-uploads.zooniverse.org/production/subject_location/80f699fa-7e1c-4223-b136-f6052ea032de.png
1134163932.125,H1,1134163932,125000000,1134163930,750000000,2.5,Omicron,0,66,29.8969802856445,2965.068359375,5894.2353515625,GDS-CALIB_STRAIN,1.03204998582768e-21,38.2558288574219,0,0,0,phase,0.78954,kQOi8X6807,Scattered_Light,train,https://panoptes-uploads.zooniverse.org/production/subject_location/a489aeaa-0b24-402c-9b9b-1342718ef0b3.png,https://panoptes-uploads.zooniverse.org/production/subject_location/a2f6b962-3df9-4b6a-89f0-4439a5b0dc8a.png,https://panoptes-uploads.zooniverse.org/production/subject_location/f4e775a9-668a-40c9-9d71-e305b4ce0a43.png,https://panoptes-uploads.zooniverse.org/production/subject_location/803af9df-4d07-455e-86d1-55ee40644f9a.png
1136276711.6875,L1,1136276711,687500000,1136276710,500000000,3.0,Omicron,0,16,10.7714099884033,1265.80249023438,2516.38110351562,GDS-CALIB_STRAIN,1.25800998318061e-18,13.0757703781128,0,0,0,phase,-1.53661,SpJIqzUnLC,Low_Frequency_Lines,test,https://panoptes-uploads.zooniverse.org/production/subject_location/6caa225f-d851-4327-8a5f-479bc0d57017.png,https://panoptes-uploads.zooniverse.org/production/subject_location/2236d35d-6a82-430d-8132-2e71d41e2409.png,https://panoptes-uploads.zooniverse.org/production/subject_location/4485e289-9741-49df-844d-3515a690e89d.png,https://panoptes-uploads.zooniverse.org/production/subject_location/f699473f-3d72-461d-9d2f-27964c173da6.png
1137019258.875,L1,1137019258,875000000,1137019257,500000000,4.5,Omicron,0,82,11.1268701553345,3195.8544921875,6381.79541015625,GDS-CALIB_STRAIN,1.97401007678099e-18,56.4889717102051,0,0,0,phase,2.65841,Sgu6D0jG21,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/c1429aed-ea60-41b7-ba5a-6798272c3baa.png,https://panoptes-uploads.zooniverse.org/production/subject_location/4bed7bc2-3934-4482-8cbf-f7d45668b612.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5473632a-083a-4661-8cee-41dad13c792b.png,https://panoptes-uploads.zooniverse.org/production/subject_location/cb031e9a-4681-4bfa-9241-308f9b57d055.png
1136295082.375,L1,1136295082,375000000,1136295081,750000000,1.5,Omicron,0,26,11.1268701553345,3979.95776367188,7941.0498046875,GDS-CALIB_STRAIN,5.67805012919499e-20,8.64972972869873,0,0,0,phase,-1.73403,SUh37sVxTF,Low_Frequency_Lines,test,https://panoptes-uploads.zooniverse.org/production/subject_location/30730061-2b2f-423b-a84f-930a0f358c39.png,https://panoptes-uploads.zooniverse.org/production/subject_location/89d1d7ab-2e81-43c8-9ace-549bbaf6367f.png,https://panoptes-uploads.zooniverse.org/production/subject_location/82d88797-ab16-4d86-bb39-082aabc60cf3.png,https://panoptes-uploads.zooniverse.org/production/subject_location/486ea32a-5076-403a-832f-fe389d463135.png
1135120973.375,L1,1135120973,375000000,1135120971,0,4.0527400970459,Omicron,0,34,10.1787700653076,3939.83227539062,7871.66455078125,GDS-CALIB_STRAIN,9.50017967492918e-19,29.3118801116943,0,0,0,phase,-0.35617,SOdNIROesM,Low_Frequency_Lines,test,https://panoptes-uploads.zooniverse.org/production/subject_location/c107a953-64be-4eba-b538-38cd8a0bd50d.png,https://panoptes-uploads.zooniverse.org/production/subject_location/ae77dffd-a7c1-4014-9600-d96aeea1f24d.png,https://panoptes-uploads.zooniverse.org/production/subject_location/0954dfb4-f277-46db-bc78-f716f58b25b9.png,https://panoptes-uploads.zooniverse.org/production/subject_location/dbcfa041-c7f6-41d9-95a7-9983242f651b.png
1131181804.125,L1,1131181804,125000000,1131181800,500000000,4.75,Omicron,0,6,10.1787700653076,3344.86083984375,6677.4365234375,GDS-CALIB_STRAIN,8.28539980492182e-19,15.8348999023438,0,0,0,phase,1.92587,STlVUEoLOO,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/09e33716-d8f1-452c-8333-69729bdb7481.png,https://panoptes-uploads.zooniverse.org/production/subject_location/433d1bfb-9789-48c7-a68b-a2c345f2d8ce.png,https://panoptes-uploads.zooniverse.org/production/subject_location/aba1df95-9fd3-4dc8-bdd4-75dbc15f4c32.png,https://panoptes-uploads.zooniverse.org/production/subject_location/48d2e467-a7e8-4024-8756-f698c6404f01.png
1136271831.375,L1,1136271831,375000000,1136271829,500000000,10.5,Omicron,0,65,10.0717697143555,3977.24145507812,7946.48291015625,GDS-CALIB_STRAIN,1.93534992969695e-18,30.8055801391602,0,0,0,phase,2.43397,SLfGgEiHsM,Low_Frequency_Lines,validation,https://panoptes-uploads.zooniverse.org/production/subject_location/cada152c-3ba0-4416-8ff3-ba9d29d88f81.png,https://panoptes-uploads.zooniverse.org/production/subject_location/8442de29-df03-4cc2-997a-d481015412e8.png,https://panoptes-uploads.zooniverse.org/production/subject_location/3034b1e3-1534-40bc-b398-907c1447b89a.png,https://panoptes-uploads.zooniverse.org/production/subject_location/78c3625a-4826-4118-b7d9-8f0035608d92.png
1133479797.8125,L1,1133479797,812500000,1133479797,0,2.25,Omicron,0,66,10.4157199859619,3246.38989257812,6474.54248046875,GDS-CALIB_STRAIN,3.03647999152683e-19,7.55403995513916,0,0,0,phase,0.96249,RW0jOR2rsl,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/2b1e2783-8db4-4b7a-a72a-fd41d825ba36.png,https://panoptes-uploads.zooniverse.org/production/subject_location/8746136a-24ca-407b-b12d-4fdffc533602.png,https://panoptes-uploads.zooniverse.org/production/subject_location/cd1570db-13fa-46f9-b78e-50ad13646a92.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5f147ffb-a4a6-42cd-975d-e680bb8b13db.png
1134176325.375,L1,1134176325,375000000,1134176323,500000000,5.14452981948853,Omicron,0,40,10.1787700653076,3831.509765625,7647.7958984375,GDS-CALIB_STRAIN,5.02032974358566e-19,14.5160598754883,0,0,0,phase,-1.44244,RFdphLwnCp,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/31b7a480-3a05-49eb-85c1-a4f0ea862864.png,https://panoptes-uploads.zooniverse.org/production/subject_location/bf8ca2f9-f194-46ec-ab0b-7706fa21864a.png,https://panoptes-uploads.zooniverse.org/production/subject_location/cba33b81-8981-4b34-b1c3-6d02cb9cfb2a.png,https://panoptes-uploads.zooniverse.org/production/subject_location/6526b0e7-2b37-4e52-906d-ce16c4565da9.png
1136382931.625,L1,1136382931,625000000,1136382929,750000000,4.55468988418579,Omicron,0,82,10.3616895675659,3808.55590820312,7604.82666015625,GDS-CALIB_STRAIN,9.0375096409826e-19,33.1514282226562,0,0,0,phase,2.51758,QkHjg2Wvd2,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/5e5c23d9-9f81-430c-92c3-58a8054eef17.png,https://panoptes-uploads.zooniverse.org/production/subject_location/65afef8e-78a6-43b7-80db-6eff10eb8674.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5d1579b1-e804-402b-ae86-b8925e58350f.png,https://panoptes-uploads.zooniverse.org/production/subject_location/079328dd-591f-4a83-830d-552a71956fd2.png
1134350123.125,L1,1134350123,125000000,1134350122,500000000,3.0,Omicron,0,27,11.3268299102783,11.0487899780273,6.87361001968384,GDS-CALIB_STRAIN,1.21951005064146e-19,9.28353977203369,0,0,0,phase,-2.53142,PzDY9csg83,Low_Frequency_Lines,validation,https://panoptes-uploads.zooniverse.org/production/subject_location/be7b60a1-bd0f-4170-a6c3-f244e9bbc86a.png,https://panoptes-uploads.zooniverse.org/production/subject_location/1c136cba-0c2f-4d0b-a8a7-09bc3928c9a6.png,https://panoptes-uploads.zooniverse.org/production/subject_location/a3640a78-4ab2-4d8e-bc6b-1508eb061330.png,https://panoptes-uploads.zooniverse.org/production/subject_location/32645a41-6b7f-42c9-b456-7d49ce492955.png
1135195216.8125,L1,1135195216,812500000,1135195215,500000000,3.5,Omicron,0,67,10.7714099884033,3741.3740234375,7470.462890625,GDS-CALIB_STRAIN,5.58067016233521e-19,21.9211807250977,0,0,0,phase,1.55073,PvlyRessZt,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/e052d253-1504-4850-afb3-a6f18cbc99d3.png,https://panoptes-uploads.zooniverse.org/production/subject_location/593c1d65-5c1b-4b83-90c1-3fcbcf73c602.png,https://panoptes-uploads.zooniverse.org/production/subject_location/1576519e-b894-4817-b6aa-7a0ffb453569.png,https://panoptes-uploads.zooniverse.org/production/subject_location/58433485-a0cd-4ba8-be5c-8db61168a0c0.png
1137012700.375,L1,1137012700,375000000,1137012699,0,5.09569978713989,Omicron,0,15,10.9304304122925,3546.86083984375,7081.43603515625,GDS-CALIB_STRAIN,6.27040024045183e-19,17.5131397247314,0,0,0,phase,2.95936,PYtaLVCDlD,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/c2344801-0318-4635-8443-40daddbdbe80.png,https://panoptes-uploads.zooniverse.org/production/subject_location/7edf4d0e-2796-4af0-9964-05440cdc2184.png,https://panoptes-uploads.zooniverse.org/production/subject_location/d87b836b-2962-4b83-a287-ef2754d4b432.png,https://panoptes-uploads.zooniverse.org/production/subject_location/35d7af2f-b664-4df5-bf1b-0a4ff16b4924.png
1131238993.375,L1,1131238993,375000000,1131238992,0,2.3320300579071,Omicron,0,13,10.1787700653076,2996.53979492188,5980.79443359375,GDS-CALIB_STRAIN,7.64982989439999e-19,13.5019302368164,0,0,0,phase,-3.12301,P5DQRwCLzB,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/c8446952-2aa6-44c3-9e0a-a7590b73f95b.png,https://panoptes-uploads.zooniverse.org/production/subject_location/45ab13a8-ac4a-4729-a937-10e1d58c35a8.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5657fe26-95f6-4291-9e63-a01b0475f958.png,https://panoptes-uploads.zooniverse.org/production/subject_location/7fc80a47-f7a2-42c3-8c2c-5b5b61c2cd68.png
1137019732.5625,L1,1137019732,562500000,1137019731,0,4.55664014816284,Omicron,0,75,10.4157199859619,1915.43115234375,3820.94873046875,GDS-CALIB_STRAIN,6.81759003842543e-19,16.6795291900635,0,0,0,phase,2.25532,OhJRV1MPTF,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/15b7bb57-9651-497e-8fbe-20cc856dce0c.png,https://panoptes-uploads.zooniverse.org/production/subject_location/78d98cad-0fae-489c-929d-e8b48b3e13ec.png,https://panoptes-uploads.zooniverse.org/production/subject_location/bdc325d9-6b3a-4d71-bbad-2e57ffc3a252.png,https://panoptes-uploads.zooniverse.org/production/subject_location/78f7624a-a08f-4b65-8ba3-a83533040760.png
1135119244.0625,L1,1135119244,62500000,1135119242,750000000,3.75,Omicron,0,56,10.4157199859619,1222.27661132812,2432.26806640625,GDS-CALIB_STRAIN,1.88828997028758e-18,35.6595497131348,0,0,0,phase,1.06781,OHFw2ntK2b,Low_Frequency_Lines,train,https://panoptes-uploads.zooniverse.org/production/subject_location/fd6e23d6-e6f4-47a9-9861-49e0054df3e2.png,https://panoptes-uploads.zooniverse.org/production/subject_location/013b11cd-4412-4668-adad-645f05e2fd33.png,https://panoptes-uploads.zooniverse.org/production/subject_location/5e0553c8-9648-49d8-9cf9-4067c4ccd206.png,https://panoptes-uploads.zooniverse.org/production/subject_location/d95544b2-2aff-4591-815b-a77a0f86f51b.png
